"REF_AREA","INDICATOR","SEX","TIME_PERIOD","OBS_VALUE","UNIT_MULTIPLIER","UNIT_MEASURE","OBS_STATUS","OBS_CONF","DATA_SOURCE","TIME_PERIOD_METHOD","COVERAGE_TIME","AGE","OBS_FOOTNOTE","SOURCE_LINK"
"UNFPA_AS","MNCH_ANC4","_T","2020","65.4","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2020","Y15T49",NA,NA
"UNFPA_AS","MNCH_ANC4","_T","2021","66","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2021","Y15T49",NA,NA
"UNFPA_AS","MNCH_ANC4","_T","2022","66.9","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2022","Y15T49",NA,NA
"UNFPA_AS","MNCH_SAB","_T","2018","84.5","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2018","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNFPA_AS","MNCH_SAB","_T","2019","85.2","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2019","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNFPA_AS","MNCH_SAB","_T","2020","85.9","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2020","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNFPA_AS","MNCH_SAB","_T","2021","86.6","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2021","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNFPA_AS","MNCH_SAB","_T","2022","87.2","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2022","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"ARG","MNCH_ANC4","_T","2020","90.4","0","PCNT","RP","F","Multiple Indicator Cluster Survey 2019-2020","EOF","2005-2020","Y15T49",NA,NA
"ARG","MNCH_SAB","_T","2018","99.5","0","PCNT","RP","F","Estadísticas vitales. Información básica. Argentina - Año 2018. Buenos Aires: Ministerio de Salud [Argentina]; 2019 (in Spanish).","EOF","2000-2020","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"ARG","MNCH_SAB","_T","2019","99.6","0","PCNT","RP","F","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 30 December 2021).","EOF","2000-2020","Y15T49","Unclear definition of the cadres included (Trained personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"ARG","MNCH_SAB","_T","2020","98.8","0","PCNT","RP","F","Encuesta Nacional de Niñas; Niños y Adolescentes (MICS) 2019-2020","EOF","2000-2020","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"UNFPA_AP","MNCH_ANC4","_T","2018","67.5","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2018","Y15T49",NA,NA
"UNFPA_AP","MNCH_ANC4","_T","2019","68.4","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2019","Y15T49",NA,NA
"UNFPA_AP","MNCH_ANC4","_T","2020","68.4","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2020","Y15T49",NA,NA
"UNFPA_AP","MNCH_ANC4","_T","2021","68.8","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2021","Y15T49",NA,NA
"UNFPA_AP","MNCH_ANC4","_T","2022","69.3","0","PCNT","RA","F","Population weighted averages calculated by UNICEF using WPP2024 weights","EOF","2022","Y15T49",NA,NA
"UNFPA_AP","MNCH_SAB","_T","2018","86.4","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2018","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNFPA_AP","MNCH_SAB","_T","2019","87.2","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2019","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNFPA_AP","MNCH_SAB","_T","2020","87.6","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2020","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNFPA_AP","MNCH_SAB","_T","2021","88.3","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2021","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"UNFPA_AP","MNCH_SAB","_T","2022","89.1","0","PCNT","RA","F","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024","EOF","2022","Y15T49","Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024",NA
"AUS","MNCH_SAB","_T","2018","98.7","0","PCNT","RP","F","Australian Institute of Health and Welfare. Australia's mothers and babies 2018: in brief. Perinatal statistics series no. 36. Cat. no. PER 108. Canberra: AIHW; 2020.","EOF","2000-2021","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"AUS","MNCH_SAB","_T","2019","98.8","0","PCNT","RP","F","Australian Institute of Health and Welfare 2021. Australia's mothers and babies. Cat. no. PER 101. Canberra: AIHW; 2021.","EOF","2000-2021","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"AUS","MNCH_SAB","_T","2020","98.8","0","PCNT","RP","F","Australian Institute of Health and Welfare. Maternity models of care in Australia; 2022 [Internet]. Canberra: Australian Institute of Health and Welfare; 2022 [cited 2023 Sep. 20]. Available from: https://www.aihw.gov.au/reports/mothers-babies/maternity-models-of-care","EOF","2000-2021","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"AUS","MNCH_SAB","_T","2021","98.7","0","PCNT","RP","F","Australian Institute of Health and Welfare. Australia's mothers and babies [Internet]. Canberra: Australian Institute of Health and Welfare; 2023 [cited 2023 Sep. 20]. Available from: https://www.aihw.gov.au/reports/mothers-babies/australias-mothers-babies","EOF","2000-2021","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"AUT","MNCH_SAB","_T","2018","98.4","0","PCNT","RP","F","Vital statistics. Live births (with place of birth in Austria) by medical characteristics since 2008 [website]. Vienna: Statistics Austria; 2019 (http://www.statistik.at/web_en/statistics/PeopleSociety/health/medical_and_sociomedical_characteristics_of_live_birth/110639.html; accessed 10 February 2020).","EOF","2000-2022","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"AUT","MNCH_SAB","_T","2019","98.4","0","PCNT","RP","F","Vital statistics. Live births (with place of birth in Austria) by medical characteristics since 2009 [website]. Vienna: Statistics Austria; 2020 (http://www.statistik.at/web_en/statistics/PeopleSociety/health/medical_and_sociomedical_characteristics_of_live_birth/110639.html; accessed 16 February 2021).","EOF","2000-2022","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"AUT","MNCH_SAB","_T","2020","98.1","0","PCNT","RP","F","Vital statistics. Live births (with place of birth in Austria) by medical characteristics since 2009 [website]. Vienna: Statistics Austria; 2021 (http://www.statistik.at/web_en/statistics/PeopleSociety/health/medical_and_sociomedical_characteristics_of_live_birth/110639.html; accessed 16 February 2021).","EOF","2000-2022","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"AUT","MNCH_SAB","_T","2021","98","0","PCNT","RP","F","Statistics Austria. Medical and socio-medical characteristics of newborns.Vienna; 2022 (https://www.statistik.at/en/search?L=1&id=582&tx_solr%5Bq%5D=place+of+birth).","EOF","2000-2022","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"AUT","MNCH_SAB","_T","2022","98.1","0","PCNT","RP","F","Statistics Austria. Medical and socio-medical characteristics of newborns.Vienna; 2023 (https://www.statistik.at/en/search?L=1&id=582&tx_solr%5Bq%5D=place+of+birth).","EOF","2000-2022","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"AZE","MNCH_SAB","_T","2018","99.4","0","PCNT","RP","F","Statistical Yearbook 2019. Women and Men in Azerbaijan. Baku: State Statistical Committee of the Republic of Azerbaijan; 2019.","EOF","2000-2022","Y15T49","Unclear definition of the cadres included (Skilled health personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"AZE","MNCH_SAB","_T","2019","99.9","0","PCNT","RP","F","Statistical Yearbook 2020. Women and Men in Azerbaijan. Baku: State Statistical Committee of the Republic of Azerbaijan; 2021.","EOF","2000-2022","Y15T49","Unclear definition of the cadres included (Skilled health personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"AZE","MNCH_SAB","_T","2020","99.9","0","PCNT","RP","F","Statistical Yearbook 2020. Women and Men in Azerbaijan. Baku: State Statistical Committee of the Republic of Azerbaijan; 2021.","EOF","2000-2022","Y15T49","Unclear definition of the cadres included (Skilled health personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"AZE","MNCH_SAB","_T","2021","99.9","0","PCNT","RP","F","Statistical Yearbook 2021. Women and Men in Azerbaijan. Baku: State Statistical Committee of the Republic of Azerbaijan; 2022.","EOF","2000-2022","Y15T49","Unclear definition of the cadres included (Skilled health personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"AZE","MNCH_SAB","_T","2022","99.9","0","PCNT","RP","F","Statistical Yearbook 2022. Women and Men in Azerbaijan. Baku: State Statistical Committee of the Republic of Azerbaijan; 2023.","EOF","2000-2022","Y15T49","Unclear definition of the cadres included (Skilled health personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"BHS","MNCH_SAB","_T","2018","99","0","PCNT","RP","F","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 30 December 2021).","EOF","2000-2020","Y15T49","Unclear definition of the cadres included (Trained personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"BHS","MNCH_SAB","_T","2019","99","0","PCNT","RP","F","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 30 December 2021).","EOF","2000-2020","Y15T49","Unclear definition of the cadres included (Trained personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"BHS","MNCH_SAB","_T","2020","99","0","PCNT","RP","F","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 20 Septemner 2023).","EOF","2000-2020","Y15T49","Unclear definition of the cadres included (Trained personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"BHR","MNCH_SAB","_T","2018","99.6","0","PCNT","RP","F","Health Statistics of 2018. Bahrain: Ministry of Health; 2019.","EOF","2000-2020","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"BHR","MNCH_SAB","_T","2019","99.6","0","PCNT","RP","F","Health Statistics of 2019. Bahrain: Ministry of Health; 2020.","EOF","2000-2020","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"BHR","MNCH_SAB","_T","2020","98.2","0","PCNT","RP","F","Health Statistics of 2020. Bahrain: Ministry of Health; 2021.","EOF","2000-2020","Y15T49","Institutional Birth (IB): includes all deliveries that occurred at a health facility","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"BGD","MNCH_ANC4","_T","2018","47","0","PCNT","RP","F","Demographic and Health Survey 2017-2018","EOF","2000-2022","Y15T49",NA,NA
"BGD","MNCH_ANC4","_T","2019","36.9","0","PCNT","RP","F","Multiple Indicator Cluster Survey 2019","EOF","2000-2022","Y15T49",NA,NA
"BGD","MNCH_ANC4","_T","2022","38.3","0","PCNT","RP","F","Demographic and Household Survey 2022","EOF","2000-2022","Y15T49",NA,NA
"BGD","MNCH_SAB","_T","2018","52.7","0","PCNT","RP","F","National Institute of Population Research and Training (NIPORT); and ICF. 2020. Bangladesh Demographic and Health Survey 2017-18. Dhaka; Bangladesh; and Rockville; Maryland; USA: NIPORT and ICF.","EOF","2000-2022","Y15T49","Definition includes other cadres that is not in alignment with the standard definition (Qualified doctor, nurse, midwife, paramedic, FWV, CSBA, MA/SACMO.)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"BGD","MNCH_SAB","_T","2019","59","0","PCNT","RP","F","Progotir Pathey; Bangladesh Multiple Indicator Cluster Survey 2019; Survey Findings Report. Dhaka:Bangladesh Bureau of Statistics (BBS); UNICEF Bangladesh; 2019.","EOF","2000-2022","Y15T49","Definition includes other cadres that is not in alignment with the standard definition (Doctor, nurse/midwife, parademic/medical assistant (MA/SACMO), family welfare visitor (FWV), community skilled birth attendant (CSBA/PCSBA))","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"BGD","MNCH_SAB","_T","2022","69.8","0","PCNT","RP","F","National Institute of Population Research and Training (NIPORT) and ICF. 2023. Bangladesh Demographic and Health Survey 2022: Key Indicators Report. Dhaka; Bangladesh; and Rockville; Maryland; USA: NIPORT and ICF.","EOF","2000-2022","Y15T49","Definition includes other cadres that is not in alignment with the standard definition (qualified doctor, nurse/midwife/paramedic, family welfare visitor, community skilled birth attendant, medical assistant/sub-assistant community medical officer); Women age  ","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"BRB","MNCH_SAB","_T","2018","99","0","PCNT","RP","F","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 30 December 2021).","EOF","2000-2020","Y15T49","Unclear definition of the cadres included (Trained personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"BRB","MNCH_SAB","_T","2019","98","0","PCNT","RP","F","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 30 December 2021).","EOF","2000-2020","Y15T49","Unclear definition of the cadres included (Trained personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"BRB","MNCH_SAB","_T","2020","98.4","0","PCNT","RP","F","PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 30 December 2021).","EOF","2000-2020","Y15T49","Unclear definition of the cadres included (Trained personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"BLR","MNCH_ANC4","_T","2019","99.9","0","PCNT","RP","F","Multiple Indicator Cluster Survey 2019","EOF","2012-2019","Y15T49",NA,NA
"BLR","MNCH_SAB","_T","2019","99.9","0","PCNT","RP","F","National Statistical Committee of the Republic of Belarus and United Nations Children's Fund (UNICEF). 2021. 2019 Belarus Multiple Indicator Cluster Survey; Survey Findings Report. Republic of Belarus; Minsk: National Statistical Committee of the Republic of Belarus and United Nations Children's Fund (UNICEF).","EOF","2000-2022","Y15T49","Cadres included align with the standard definition of: Doctor, nurse and/or midwife","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"BLR","MNCH_SAB","_T","2020","99.9","0","PCNT","RP","F","National platform for reporting indicators of Sustainable Development Goals. Retrieved from: http://sdgplatform.belstat.gov.by/en/sites/belstatfront/index-info.html?indicator=3.1.2; last accessed 29/12/2021","EOF","2000-2022","Y15T49","Unclear definition of the cadres included (Skilled health personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
"BLR","MNCH_SAB","_T","2021","99.9","0","PCNT","RP","F","National platform for reporting indicators of Sustainable Development Goals. http://sdgplatform.belstat.gov.by/datasets/3.1.2; last accessed 6/12/2023","EOF","2000-2022","Y15T49","Unclear definition of the cadres included (Qualified medical personnel)","Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1)"
